,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,Dis Oxygen Sat.DOsat@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,O2 (Dis).DO@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,PH Voltage.pH_1@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,pH.pH@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Sp Cond.SpCond@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Turbidity.Turbidity@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG,Water Temp.Temp@VallecitosCreek_PalizaCG
05/08/2011 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.68,,,1
05/08/2011 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.75,,,1
05/08/2011 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.88,,,1
05/08/2011 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.04,,,1
05/08/2011 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.24,,,1
05/08/2011 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.32,,,1
05/08/2011 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.41,,,1
05/08/2011 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.43,,,1
05/08/2011 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.39,,,1
05/08/2011 13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.44,,,1
05/08/2011 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.47,,,1
05/08/2011 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.68,,,1
05/08/2011 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,21.07,,,1
05/08/2011 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,21.24,,,1
05/08/2011 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,21.31,,,1
05/08/2011 14:45:00,,,,,,,,,,,,,,,,,,,,,,,,,21.32,,,1
05/08/2011 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,21.25,,,1
05/08/2011 15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,21.23,,,1
05/08/2011 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,21.17,,,1
05/08/2011 15:45:00,,,,,,,,,,,,,,,,,,,,,,,,,21.06,,,1
05/08/2011 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.94,,,1
05/08/2011 16:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.85,,,1
05/08/2011 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.72,,,1
05/08/2011 16:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.59,,,1
05/08/2011 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.44,,,1
05/08/2011 17:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.4,,,1
05/08/2011 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.35,,,1
05/08/2011 17:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.31,,,1
05/08/2011 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.17,,,1
05/08/2011 18:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.04,,,1
05/08/2011 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.99,,,1
05/08/2011 18:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.96,,,1
05/08/2011 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.87,,,1
05/08/2011 19:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.84,,,1
05/08/2011 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.79,,,1
05/08/2011 19:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.74,,,1
05/08/2011 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.67,,,1
05/08/2011 20:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.61,,,1
05/08/2011 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.55,,,1
05/08/2011 20:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,1
05/08/2011 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.45,,,1
05/08/2011 21:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.41,,,1
05/08/2011 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.36,,,1
05/08/2011 21:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.31,,,1
05/08/2011 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.23,,,1
05/08/2011 22:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.17,,,1
05/08/2011 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.11,,,1
05/08/2011 22:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.06,,,1
05/08/2011 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.99,,,1
05/08/2011 23:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.93,,,1
05/08/2011 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,1
05/08/2011 23:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.86,,,1
05/09/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.81,,,1
05/09/2011 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.76,,,1
05/09/2011 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.71,,,1
05/09/2011 00:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.66,,,1
05/09/2011 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.61,,,1
05/09/2011 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,1
05/09/2011 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.54,,,1
05/09/2011 01:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.51,,,1
05/09/2011 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.49,,,1
05/09/2011 02:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,1
05/09/2011 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.47,,,1
05/09/2011 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.45,,,1
05/09/2011 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.42,,,1
05/09/2011 03:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.38,,,1
05/09/2011 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.36,,,1
05/09/2011 03:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.33,,,1
05/09/2011 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.32,,,1
05/09/2011 04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.31,,,1
05/09/2011 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,1
05/09/2011 04:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.26,,,1
05/09/2011 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.26,,,1
05/09/2011 05:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.25,,,1
05/09/2011 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.21,,,1
05/09/2011 05:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.18,,,1
05/09/2011 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.16,,,1
05/09/2011 06:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.14,,,1
05/09/2011 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.13,,,1
05/09/2011 06:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.15,,,1
05/09/2011 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.21,,,1
05/09/2011 07:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,1
05/09/2011 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.39,,,1
05/09/2011 07:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.48,,,1
05/09/2011 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,1
05/09/2011 08:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.67,,,1
05/09/2011 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.79,,,1
05/09/2011 08:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.92,,,1
05/09/2011 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.02,,,1
05/09/2011 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.12,,,1
05/09/2011 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.21,,,1
05/09/2011 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.27,,,1
05/09/2011 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.35,,,1
05/09/2011 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.36,,,1
05/09/2011 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.42,,,1
05/09/2011 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.44,,,1
05/09/2011 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.53,,,1
05/09/2011 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.58,,,1
05/09/2011 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.63,,,1
05/09/2011 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.77,,,1
05/09/2011 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.92,,,1
05/09/2011 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.98,,,1
05/09/2011 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.09,,,1
05/09/2011 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.12,,,1
05/09/2011 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.16,,,1
05/09/2011 13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.18,,,1
05/09/2011 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.31,,,1
05/09/2011 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.34,,,1
05/09/2011 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.29,,,1
05/09/2011 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.13,,,1
05/09/2011 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.03,,,1
05/09/2011 14:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.98,,,1
05/09/2011 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.96,,,1
05/09/2011 15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.92,,,1
05/09/2011 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.91,,,1
05/09/2011 15:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.86,,,1
05/09/2011 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.85,,,1
05/09/2011 16:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.77,,,1
05/09/2011 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.74,,,1
05/09/2011 16:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.72,,,1
05/09/2011 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,1
05/09/2011 17:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.75,,,1
05/09/2011 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.75,,,1
05/09/2011 17:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.81,,,1
05/09/2011 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,,1
05/09/2011 18:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.82,,,1
05/09/2011 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.79,,,1
05/09/2011 18:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.76,,,1
05/09/2011 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.72,,,1
05/09/2011 19:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,1
05/09/2011 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.64,,,1
05/09/2011 19:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,1
05/09/2011 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.56,,,1
05/09/2011 20:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.47,,,1
05/09/2011 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.43,,,1
05/09/2011 20:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.35,,,1
05/09/2011 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.29,,,1
05/09/2011 21:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.27,,,1
05/09/2011 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.24,,,1
05/09/2011 21:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.22,,,1
05/09/2011 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,,1
05/09/2011 22:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.16,,,1
05/09/2011 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.14,,,1
05/09/2011 22:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.13,,,1
05/09/2011 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.13,,,1
05/09/2011 23:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,1
05/09/2011 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.09,,,1
05/09/2011 23:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.05,,,1
05/10/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.02,,,1
05/10/2011 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.01,,,1
05/10/2011 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.97,,,1
05/10/2011 00:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.93,,,1
05/10/2011 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.91,,,1
05/10/2011 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.87,,,1
05/10/2011 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.83,,,1
05/10/2011 01:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.81,,,1
05/10/2011 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.75,,,1
05/10/2011 02:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,,1
05/10/2011 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.66,,,1
05/10/2011 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.62,,,1
05/10/2011 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.57,,,1
05/10/2011 03:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.55,,,1
05/10/2011 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.52,,,1
05/10/2011 03:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.48,,,1
05/10/2011 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.44,,,1
05/10/2011 04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.43,,,1
05/10/2011 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.41,,,1
05/10/2011 04:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,1
05/10/2011 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.37,,,1
05/10/2011 05:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.37,,,1
05/10/2011 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.34,,,1
05/10/2011 05:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.35,,,1
05/10/2011 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.33,,,1
05/10/2011 06:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.32,,,1
05/10/2011 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.33,,,1
05/10/2011 06:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.32,,,1
05/10/2011 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.32,,,1
05/10/2011 07:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.33,,,1
05/10/2011 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.37,,,1
05/10/2011 07:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,1
05/10/2011 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.45,,,1
05/10/2011 08:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.52,,,1
05/10/2011 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.61,,,1
05/10/2011 08:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.72,,,1
05/10/2011 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.84,,,1
05/10/2011 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.94,,,1
05/10/2011 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.04,,,1
05/10/2011 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.08,,,1
05/10/2011 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.17,,,1
05/10/2011 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.21,,,1
05/10/2011 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.22,,,1
05/10/2011 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,,1
05/10/2011 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.39,,,1
05/10/2011 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.48,,,1
05/10/2011 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.57,,,1
05/10/2011 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.77,,,1
05/10/2011 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.94,,,1
05/10/2011 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.01,,,1
05/10/2011 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.07,,,1
05/10/2011 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.14,,,1
05/10/2011 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.12,,,1
05/10/2011 13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.06,,,1
05/10/2011 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.01,,,1
05/10/2011 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.93,,,1
05/10/2011 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.85,,,1
05/10/2011 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.78,,,1
05/10/2011 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.11,,,1
05/10/2011 14:45:00,,,,,,,,,,,,,,,,,,,,,,,,,20.09,,,1
05/10/2011 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,20.13,,,1
05/10/2011 15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,20.09,,,1
05/10/2011 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,20.06,,,1
05/10/2011 15:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.99,,,1
05/10/2011 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.92,,,1
05/10/2011 16:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.86,,,1
05/10/2011 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.88,,,1
05/10/2011 16:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.81,,,1
05/10/2011 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.77,,,1
05/10/2011 17:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.69,,,1
05/10/2011 17:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.63,,,1
05/10/2011 17:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.68,,,1
05/10/2011 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,,1
05/10/2011 18:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.64,,,1
05/10/2011 18:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.56,,,1
05/10/2011 18:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.53,,,1
05/10/2011 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.47,,,1
05/10/2011 19:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.37,,,1
05/10/2011 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.32,,,1
05/10/2011 19:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.22,,,1
05/10/2011 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.21,,,1
05/10/2011 20:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.18,,,1
05/10/2011 20:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.14,,,1
05/10/2011 20:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.11,,,1
05/10/2011 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.12,,,1
05/10/2011 21:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.14,,,1
05/10/2011 21:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.13,,,1
05/10/2011 21:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.09,,,1
05/10/2011 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.07,,,1
05/10/2011 22:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.03,,,1
05/10/2011 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.99,,,1
05/10/2011 22:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.96,,,1
05/10/2011 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.93,,,1
05/10/2011 23:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,,1
05/10/2011 23:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.82,,,1
05/10/2011 23:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.83,,,1
05/11/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,,1
05/11/2011 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.78,,,1
05/11/2011 00:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.76,,,1
05/11/2011 00:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.76,,,1
05/11/2011 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.73,,,1
05/11/2011 01:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,,1
05/11/2011 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.67,,,1
05/11/2011 01:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.64,,,1
05/11/2011 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,,1
05/11/2011 02:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,1
05/11/2011 02:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,1
05/11/2011 02:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.56,,,1
05/11/2011 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.55,,,1
05/11/2011 03:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.54,,,1
05/11/2011 03:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.52,,,1
05/11/2011 03:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,1
05/11/2011 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.49,,,1
05/11/2011 04:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.51,,,1
05/11/2011 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.51,,,1
05/11/2011 04:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,1
05/11/2011 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.48,,,1
05/11/2011 05:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.47,,,1
05/11/2011 05:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.44,,,1
05/11/2011 05:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.42,,,1
05/11/2011 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.43,,,1
05/11/2011 06:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.45,,,1
05/11/2011 06:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.46,,,1
05/11/2011 06:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.46,,,1
05/11/2011 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.49,,,1
05/11/2011 07:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.51,,,1
05/11/2011 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.54,,,1
05/11/2011 07:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.55,,,1
05/11/2011 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.57,,,1
05/11/2011 08:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.57,,,1
05/11/2011 08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.63,,,1
05/11/2011 08:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.66,,,1
05/11/2011 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.69,,,1
05/11/2011 09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.73,,,1
05/11/2011 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.77,,,1
05/11/2011 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.79,,,1
05/11/2011 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,,1
05/11/2011 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,18.77,,,1
05/11/2011 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,18.86,,,1
05/11/2011 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,18.81,,,1
05/11/2011 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,18.88,,,1
05/11/2011 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.02,,,1
05/11/2011 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,19.13,,,1
05/11/2011 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,19.13,,,1
05/11/2011 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,19.06,,,1
05/11/2011 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,19.23,,,1
